"fips5","resid"
1001,-0.0210743064673989
1003,-0.130033680700807
1005,0.06054128641855
1007,0.0551706273040343
1009,-0.0176573319186959
1011,0.0298299072817948
1013,0.00659701886496483
1015,-0.00453603499333899
1017,0.0572216108378503
1019,0.0404911623554626
1021,0.0249627121861357
1023,0.131267292557241
1025,0.0560002255059166
1027,0.0684445011453058
1029,0.0367356890439321
1031,-0.13836578000021
1033,0.115080491213123
1035,0.161656097898831
1037,0.0374340487958663
1039,-0.0260963547495685
1041,0.0482232878314733
1043,0.00277820047027366
1045,-0.0938514815107364
1047,0.000739668785709025
1049,-0.00240366168295547
1051,-0.114802825924974
1053,-0.0769046252251956
1055,0.00938275490437579
1057,-0.00793204927331725
1059,0.0800134263332121
1061,-0.0776253169784573
1063,-0.0303445955141148
1065,0.0755754280765348
1067,-0.0578758621028438
1069,-0.157839338534228
1071,0.0854792983585144
1073,0.00328028931256039
1075,0.04128876994442
1077,0.0378239514822949
1079,0.0782326070704303
1081,-0.137157308412838
1083,0.0113430637265528
1085,-0.0431640596466442
1087,-0.138426389124754
1089,-0.0650888269984886
1091,0.0781984826995947
1093,0.100556287724527
1095,-0.0197339556929185
1097,0.0219778576383821
1099,0.0558608160454368
1101,-0.0870642684408028
1103,-0.0758318634551359
1105,0.056441155577327
1107,0.121912167974762
1109,-0.143600812067081
1111,-0.0315765151347948
1113,0.115087428959849
1115,-0.0337877069621237
1117,-0.182150452193071
1119,-0.0706137691707089
1121,0.0358075170099752
1123,-0.0309175917945113
1125,-0.0235731838541869
1127,0.0569333807089075
1129,0.0866367845677529
1131,-0.0162728619702715
1133,-0.0287024861161439
4001,0.128880672006413
4003,-0.0871360455607071
4005,0.205465966216385
4007,-0.0752259721002062
4009,-0.0276712720420592
4011,0.0569514892754631
4012,-0.0883248925932426
4013,-0.0441528042513428
4015,-0.141804423849182
4017,0.0550320294114372
4019,0.0565984105087044
4021,-0.00304787050137381
4023,0.0662431908869598
4025,-0.0772995084343442
4027,-0.0245089689728833
5001,0.0101174794027672
5003,-0.043741163376436
5005,-0.00511348952877622
5007,-0.0322366726011628
5009,0.047784907828788
5011,-0.00305224726433062
5013,-0.020614217310607
5015,0.0989688479809918
5017,0.0288673724289071
5019,0.106031951070012
5021,0.102323085981142
5023,-0.0724317237550206
5025,-0.00927985509776408
5027,-0.185688196608367
5029,0.0844852934213584
5031,-0.066304873784629
5033,-0.0200608872909184
5035,-0.0412522569321704
5037,-0.0253753388744072
5039,-0.0534843675281912
5041,0.0193792603207965
5043,-0.0470850304514222
5045,-0.0538818058714173
5047,-0.0362016994126501
5049,0.149167236047339
5051,-0.021620426740363
5053,-0.0151796340040578
5055,0.0645208488952518
5057,-0.119817064889124
5059,0.0473132799636197
5061,-0.102242626921765
5063,0.0117174671776477
5065,0.0742885929656172
5067,0.045476622850942
5069,-0.0325637211479183
5071,0.0733819508390546
5073,-0.166721535103866
5075,0.0448603953716367
5077,0.0417781903667979
5079,0.00123373203989341
5081,-0.0811153729865555
5083,0.093130910398689
5085,-0.0109972172395452
5087,0.0946870646503933
5089,-0.0833094210903313
5091,-0.137755802681036
5093,0.1038816924615
5095,0.0269270047013385
5097,0.0739142922429192
5099,-0.0324376741778731
5101,-0.0204430782373108
5103,-0.116687451843024
5105,0.112325499660633
5107,0.00378992354196417
5109,-0.0356767202772803
5111,0.0994911962208387
5113,-0.0696687649022731
5115,-0.0679080625788981
5117,0.0373768645035725
5119,-0.0113933392565255
5121,0.0957861973900959
5123,-0.0941409083193175
5125,-0.0144926171934482
5127,0.0466317451291355
5129,-0.0145198393013642
5131,-0.036250620391749
5133,-0.020589948899822
5135,0.0479017154746465
5137,0.073179049659307
5139,-0.094765839853003
5141,-0.0450707530142725
5143,0.0900404678759634
5145,-0.0908274538135945
5147,0.157855185419341
5149,0.0433843962699708
6001,0.0823397118223652
6003,0.216215470985087
6005,-0.0621788409726798
6007,0.0154936150684014
6009,-0.034899393192527
6011,-0.120956835755314
6013,0.105071738246321
6015,-0.0398448386593568
6017,-0.0532490157099944
6019,-0.134510400308831
6021,-0.123581639032054
6023,0.265764119722077
6025,-0.0395037594696634
6027,-0.0199867754794744
6029,-0.210518597119739
6031,-0.208650688320175
6033,0.142583619668236
6035,-0.264139789321127
6037,-0.0349345892175916
6039,-0.195331695134444
6041,0.218168168127229
6043,-0.0538165794376692
6045,0.369959864451622
6047,-0.0111695771307093
6049,-0.14801746348456
6051,0.0434206297365728
6053,0.159945993564039
6055,0.24286634480721
6057,0.0936861477688453
6059,-0.265317231215232
6061,-0.0607981880979825
6063,0.00270582141992334
6065,-0.115020920376073
6067,0.000856423665228034
6069,0.125912048119602
6071,-0.0949664377130794
6073,-0.101877808403012
6075,-0.104365075225365
6077,-0.0132334376277678
6079,0.0625682508502012
6081,0.0922268250012634
6083,0.0783240428716134
6085,0.0338962998329309
6087,0.311451509978809
6089,-0.125887221778607
6091,-0.00244180151317258
6093,-0.00232871754895059
6095,0.0734525958725611
6097,0.326416106866089
6099,-0.0729261238414271
6101,-0.0865005423577455
6103,-0.104830272959887
6105,0.0973952492440082
6107,-0.235558606922992
6109,-0.00925947384610007
6111,-0.000842326919977987
6113,0.0853847511530132
6115,-0.0946606847499111
8001,0.0787107066395524
8003,0.124562394966061
8005,0.0324029588655166
8007,-5.56614731767602e-05
8009,-0.134747436227651
8011,0.0722658321775758
8013,0.204085118378286
8015,0.193331318636943
8017,-0.128130502792779
8019,-0.0122937849720911
8021,0.182494802141047
8023,0.111203222049197
8025,-0.122209458278505
8027,-0.0806620965917707
8029,-0.113666201119
8031,0.0806557109332888
8033,-0.0509258778797537
8035,-0.110903111819821
8037,0.13995529307937
8039,-0.176574834469619
8041,-0.188259803320344
8043,-0.0718761299298506
8045,0.14001434270524
8047,0.0290161372131941
8049,-0.017088110105631
8051,0.198480503101407
8053,-0.0503355053249362
8055,0.0394992806464369
8057,-0.184545216183725
8059,0.0373587852768717
8061,-0.0557010437499899
8063,-0.0805206825698126
8065,0.101103574620054
8067,0.107390849622915
8069,0.0778347919347614
8071,-0.0403918482769847
8073,-0.145513925530031
8075,-0.15643825923859
8077,-0.0853913900420914
8079,0.160414403530591
8081,-0.13657043079889
8083,-0.0395212483239609
8085,-0.127963064898029
8087,-0.142795590331957
8089,-0.0089108268224467
8091,0.0234988603540859
8093,-0.0704227681853254
8095,-0.00400746405693275
8097,0.167206905273037
8099,-0.0514018089701387
8101,0.025785313338141
8103,-0.150882396875244
8105,-0.0249591746832531
8107,0.116600583500441
8109,0.258709594900636
8111,0.302757401227719
8113,0.357083638020417
8115,-0.154322238718107
8117,0.116690903791622
8119,-0.254915526086089
8121,-0.0947639982591494
8123,-0.0223764307199168
8125,-0.18906937929873
9001,-0.0300304389812189
9003,0.00846709187882641
9005,-0.00769228272654182
9007,-0.0024838775250127
9009,-0.109233706083485
9011,0.028837934225186
9013,0.0851648516002655
9015,0.0269704276119913
10001,0.0175932764792916
10003,0.083963599992999
10005,-0.101556876472279
11001,6.10622663543836e-15
12001,0.080521088794637
12003,-0.0863291700870027
12005,-0.145460118324968
12007,-0.0693234575218943
12009,-0.0706903470204431
12011,0.120862362247797
12013,-0.027571616631959
12015,0.134164354088105
12017,0.0558949115897998
12019,-0.0362317003049129
12021,-0.120631996615435
12023,-0.0159558144111728
12027,0.162549516614301
12029,-0.0228248129362677
12031,-0.0486277599300402
12033,-0.0583182632810891
12035,0.123274545311087
12037,0.0227408040761541
12039,0.122328680036523
12041,0.0234561878905153
12043,0.0762638955937355
12045,-0.0261156675177339
12047,0.00713068292293745
12049,0.0720036750231985
12051,0.0420688648849004
12053,0.110143802743146
12055,0.0555898193636172
12057,-0.0297485331056675
12059,-0.0521883701578189
12061,-0.0145475404333337
12063,-0.0513058814035425
12065,0.0738833413471754
12067,-0.131026631137118
12069,0.0826450928814919
12071,-0.0396242987201788
12073,-0.0461932407523937
12075,0.0506000445038965
12077,0.0152156527332942
12079,0.0652572526834801
12081,0.0608144272966595
12083,0.0108796488619133
12085,-0.0278844411353018
12086,-0.204518336116511
12087,0.000186842293339984
12089,-0.0650975668878935
12091,-0.223474999384382
12093,0.0598523452028586
12095,-0.00541928467862507
12097,0.0569180994825823
12099,0.122671882578699
12101,0.0827868205695773
12103,0.017011549249753
12105,0.0734851777185664
12107,0.0140213976489296
12109,-0.147071403622301
12111,0.114550085396661
12113,-0.129834831860148
12115,0.0589370201214907
12117,-0.0233421472744994
12119,0.00112510552962392
12121,-0.0112984535654131
12123,-0.0325229706963627
12125,-0.123161623851086
12127,0.0680465680550393
12129,0.0343205121227144
12131,-0.154944573811637
12133,-0.0309162042808893
13001,0.00421872944920887
13003,0.0445749147560202
13005,-0.0521674686128288
13007,0.0662089066690175
13009,-0.00192821908275368
13011,-0.0119297955726704
13013,-0.00094184725230495
13015,0.0109280999023273
13017,0.0545796964659959
13019,-0.0745312748321751
13021,-0.00433848044835469
13023,-0.0857181746249115
13025,-0.0437226514330817
13027,0.102049399546497
13029,-0.0288561530300508
13031,-0.127267590810032
13033,0.168349204498707
13035,0.0227157529858269
13037,0.122469417310986
13039,0.168869778231472
13043,-0.102324995316675
13045,0.00191290257672772
13047,0.0353412893532652
13049,0.0401482281746166
13051,-0.028098322292006
13053,0.320180268326109
13055,0.0270407364248311
13057,-0.114910099684512
13059,0.0971939668546086
13061,-0.123291821893906
13063,0.0797054335419309
13065,0.0282016484360791
13067,-0.0490977888162456
13069,-0.0281154161581059
13071,-0.0668779446890822
13073,-0.104230541394959
13075,0.0243988844455952
13077,-0.0341594461853066
13079,-0.0218156604825926
13081,-0.0416270558423044
13083,0.108460405737792
13085,-0.133146987564844
13087,0.016477750251942
13089,0.0350675738657641
13091,-0.058774518809166
13093,0.0815267097555971
13095,-0.101800155510621
13097,0.148472066315898
13099,0.0018952396535336
13101,-0.0813274513564055
13103,0.0209444960831799
13105,-0.0198584297593651
13107,-0.0800485301328032
13109,-0.0458926154978248
13111,0.0848447367119629
13113,0.01100324458536
13115,0.0229517407667264
13117,-0.0556424315504251
13119,-0.0242238888124884
13121,-0.0818077205598248
13123,0.00880017086980633
13125,-0.0665906262768033
13127,-0.128592447259263
13129,0.0115324022928921
13131,0.0466218811527798
13133,-0.162989761883862
13135,0.0648743015154759
13137,-0.105921365758998
13139,-0.0922001228290696
13141,-0.0281337467085091
13143,0.00941039462847204
13145,0.00474438902497937
13147,0.0979935316357333
13149,0.0481472696178362
13151,0.102341011278034
13153,0.0260338392331644
13155,-0.0390261336565609
13157,-0.0677241280639501
13159,0.0385239833370442
13161,0.0271604554805179
13163,0.11276441898709
13165,-0.0483463859270726
13167,0.0518017119641843
13169,0.0886723278668005
13171,-0.00933819188689855
13173,0.0246664886546308
13175,-0.0126605415157915
13177,-0.0262254023949764
13179,0.300280601024805
13181,-0.0905567435828485
13183,0.122199277562704
13185,-0.059699013998927
13187,-0.18670099710259
13189,0.00235494556352381
13191,0.0624419035807272
13193,0.0878037782060815
13195,0.00271996605036617
13197,0.0128165807818812
13199,0.0647092879056382
13201,-0.0631498106765142
13205,0.0151114969958758
13207,-0.0281137682895244
13209,-0.110566949262934
13211,-0.0163816937207138
13213,0.0182759125083173
13215,0.0600368519350954
13217,0.114033615450735
13219,-0.0885639000622883
13221,0.0567247043002806
13223,0.0271524461399235
13225,-0.0618254691950645
13227,-0.136492300448876
13229,-0.0692335675915636
13231,-0.0152875322230791
13233,0.04158942359077
13235,-0.252424799293492
13237,-0.0491348690207842
13239,0.0852749608922239
13241,-0.0908175438929028
13243,-0.0819194363299727
13245,0.0293462664094425
13247,0.097209997861067
13249,-0.0175934033003166
13251,0.0371887063865517
13253,-0.0561171422937011
13255,0.00575788627030904
13257,-0.0305511790536492
13259,-0.0807359989384002
13261,-0.0863622164859303
13263,0.0471309407305552
13265,0.0412809954042789
13267,-0.0684363835906259
13269,0.075985951955908
13271,-0.0381952252855906
13273,0.0106593264926154
13275,-0.0389227990134597
13277,-0.113854844536506
13279,-0.0501849135063691
13281,0.0786968698764052
13283,0.0785251261180076
13285,-0.0247231201140863
13287,0.161648144336951
13289,0.327379696874506
13291,0.00319859961118085
13293,0.0752618206244323
13295,0.091420031588212
13297,-0.0300696927446303
13299,0.0198850819930262
13301,-0.038629301374093
13303,0.00261638481430006
13305,-0.045906929143247
13307,-0.204511846056074
13309,-0.0137489497518452
13311,-0.0878527710810583
13313,0.0757185083532396
13315,-0.0409924116743801
13317,-0.0593839570558528
13319,0.17075961128152
13321,-0.0741516868254854
15001,0.120273054362994
15003,-0.255379249425975
15007,0.0265113826951015
15009,0.10859481236788
16001,0.0430268330830162
16003,-0.200731031743128
16005,0.166314706004915
16007,-0.0689618275774802
16009,-0.179334689215613
16011,0.0689738879916243
16013,0.427741874859591
16015,-0.10885304751906
16017,-0.00955195787516389
16019,0.029190419708095
16021,0.00932946022294856
16023,0.050386367887124
16025,0.0712078928502696
16027,-0.118036525719126
16029,0.00461851537330282
16031,0.00285783319210275
16033,0.184894192251616
16035,-0.0966559882739554
16037,-0.0364478913311304
16039,-0.032027023993017
16041,0.0326725879893689
16043,0.0339174281028553
16045,-0.182562350063762
16047,-0.0362734085450971
16049,-0.16228649181279
16051,-0.00612641575435402
16053,-0.0468682982739312
16055,-0.0292126117422666
16057,0.0857924781085042
16059,-0.0639374368652097
16061,-0.0795967795477295
16063,0.0560481783196689
16065,-0.15544722290547
16067,-0.0644239126231283
16069,-0.0550278811700099
16071,0.127391515210062
16073,-0.0974012360191535
16075,-0.145695188409969
16077,0.146913604472027
16079,0.0667659068876922
16081,0.275405895268402
16083,0.0355872280261234
16085,0.156874949277031
16087,-0.100452538105743
17001,-0.128503092110137
17003,0.0483488272292855
17005,-0.0436674198670813
17007,0.114756334418979
17009,-0.248282004636615
17011,0.144684327853686
17013,0.0921739015512339
17015,0.074394358208717
17017,0.0506235767222589
17019,-0.0572995191845898
17021,-0.0413100657449643
17023,0.0377754257969745
17025,-0.117842759610953
17027,-0.151610922653101
17029,-0.0952729844452962
17031,0.0146530102001332
17033,-0.126791995663611
17035,-0.0838678043795779
17037,0.0791341252491988
17039,-0.0302357892734944
17041,0.0118089253929124
17043,-0.0661216371401884
17045,-0.107179742694337
17047,-0.157553495798314
17049,-0.20102245208675
17051,-0.0900464543968506
17053,-0.0288407395186999
17055,0.0229339327929111
17057,0.232911802344248
17059,0.0703283570165109
17061,-0.074762453067081
17063,0.0738494447701728
17065,0.0744438244432657
17067,-0.0724199657804103
17069,-0.0378672082662506
17071,0.17919793686558
17073,0.168602948734808
17075,-0.0987147821895219
17077,-0.0258048341669955
17079,-0.109717973939776
17081,-0.0211110981611922
17083,-0.0642325175211349
17085,0.175960296762757
17087,-0.137513315283149
17089,0.0778991553705636
17091,-0.00157744306173166
17093,0.13540181287013
17095,0.202331421723572
17097,0.0876952194396565
17099,0.126375508743667
17101,-0.130578071467245
17103,0.0982076665217219
17105,-0.0863655805542435
17107,-0.131427827615065
17109,-0.0663147051185335
17111,0.0696983229384536
17113,-0.0415263817688591
17115,-0.0882597169168532
17117,0.0701820723933274
17119,0.0037689333547643
17121,-0.0225506098301206
17123,0.0380107674693893
17125,0.0828179875151988
17127,-0.0551119506226069
17129,-0.000175598998701954
17131,0.262452576114404
17133,0.0413375627782364
17135,0.0588172983091569
17137,-0.0481965785323792
17139,0.0419648336319275
17141,0.0570229264879751
17143,0.0159316124185824
17145,-0.0564306936998949
17147,0.000484453594759293
17149,-0.0997570861332815
17151,-0.196136739382821
17153,-0.108098589651344
17155,0.203277964416036
17157,-0.0569599546858389
17159,-0.145339667995261
17161,0.192923627766451
17163,-0.0227631997578752
17165,-0.011502424069492
17167,-0.043102588668757
17169,0.0894009917452072
17171,0.00579355498459067
17173,-0.0408632428794609
17175,0.0627261652158635
17177,0.10264393417991
17179,0.00704158340000227
17181,0.0331566849388927
17183,-0.0347146552926033
17185,-0.066921377280753
17187,0.154379162300394
17189,-0.142474598369233
17191,-0.0760056018306214
17193,-0.0428553789894197
17195,0.266815037326781
17197,0.0629493623755642
17199,-0.083345544199615
17201,0.0582544256375758
17203,-0.059395147363512
18001,0.0719631208061881
18003,-0.0621448265641378
18005,-0.0516155315049724
18007,-0.0771228144213895
18009,0.0163898468856616
18011,-0.0225465133053644
18013,-0.0262480518828517
18015,-0.0678497415369158
18017,-0.0161571237775168
18019,0.0947502386694992
18021,-0.0694339436752185
18023,-0.0515633281468289
18025,0.126572593101485
18027,-0.00677224188914072
18029,-0.142461781692488
18031,-0.121776127878451
18033,-0.0886534053879793
18035,0.0567387129120238
18037,0.0317576463063516
18039,-0.0102083052511109
18041,-0.0159677881691894
18043,0.130036149518319
18045,-0.0634104484990179
18047,-0.0931810766387213
18049,-0.020112170164669
18051,-0.00243295970959384
18053,-0.0992332263168197
18055,-0.0220302064207122
18057,-0.116125497011204
18059,-0.0856218464682557
18061,0.0744768497766442
18063,0.0014504086006244
18065,-0.00858192684501113
18067,-0.0406949261594994
18069,-0.108715045930417
18071,-0.0107580378115917
18073,0.0881232438143228
18075,0.0452481365763857
18077,0.0845229423920035
18079,-0.020022496837415
18081,-0.0240508701923468
18083,0.00549354357507553
18085,-0.172096570870937
18087,0.196491108227707
18089,0.17093188280651
18091,0.197502983533126
18093,-0.0151959844639838
18095,0.0165898060410825
18097,0.0771875246914207
18099,-0.0287917592758536
18101,-0.063244841536455
18103,-0.0796881727320879
18105,0.0672209805703131
18107,-0.0488897909898051
18109,-0.056722402434464
18111,0.00704883214477836
18113,-0.058992961025557
18115,-0.0880205946779108
18117,0.0456918708748239
18119,-0.0100983944164843
18121,-0.060347282596299
18123,0.290602609269815
18125,-0.0121113319251611
18127,0.201511694393508
18129,0.0682783325950777
18131,0.0741496673325054
18133,-0.0734034057066283
18135,0.0235825393027074
18137,-0.062832922033538
18139,-0.040950820247181
18141,0.0494583332787225
18143,0.176064088384872
18145,-0.0891194036722985
18147,0.136879927396686
18149,0.026498663003672
18151,-0.0633154097704788
18153,0.0109979095818214
18155,0.0805773430528852
18157,-0.0257080504953959
18159,-0.149742139199871
18161,-0.0837940524716845
18163,0.0295579319638279
18165,0.0833352946647672
18167,0.104801676074475
18169,-0.103957116839229
18171,-0.026273650420397
18173,0.0973521186948569
18175,0.0184345822349279
18177,0.0260566209594337
18179,-0.0505198387298474
18181,0.0252102346930135
18183,-0.120228832081386
19001,0.0278582865564684
19003,-0.00726755288865882
19005,0.0703796751752428
19007,-0.0557430110984927
19009,0.113528459078385
19011,0.0896189062939217
19013,0.0748254467472785
19015,0.117955780459093
19017,0.0523484079366854
19019,0.218666264389413
19021,-0.0609171790059158
19023,-0.0141695192161058
19025,-0.117376741540255
19027,-0.0343594267278186
19029,-0.093370914373392
19031,0.0810499544967551
19033,0.0937336024603723
19035,-0.116413883549553
19037,0.106866041436463
19039,0.0582876147113529
19041,-0.106681401835242
19043,0.0522542455517568
19045,0.175637846002467
19047,-0.00825105581130609
19049,0.0532345370578979
19051,0.0114897092579024
19053,0.046963410708295
19055,0.0318552753847902
19057,0.0930233060534951
19059,-0.177594787269602
19061,0.0490872897034952
19063,-0.0855825407928693
19065,0.0498441108500457
19067,0.126793192502222
19069,0.00431667622802562
19071,-0.122055907547214
19073,0.162748299430968
19075,-0.0652479505084137
19077,0.0201183743046636
19079,0.125865434246267
19081,-0.0576458826157058
19083,0.0254072924918352
19085,-0.0110489188078804
19087,-0.0783768918340931
19089,0.168268086891197
19091,-0.0848665657891178
19093,-0.10433282861885
19095,0.114291371300986
19097,0.0422954149782727
19099,0.121523614930146
19101,-0.0126236801368906
19103,0.0321396891563634
19105,0.0942167968241328
19107,-0.115160976114604
19109,-0.0166300143112282
19111,0.029953374414895
19113,0.156159737986919
19115,-0.0201961858805154
19117,0.0197168487551439
19119,-0.212691717033788
19121,0.0877300270893875
19123,-0.206649145621743
19125,-0.064891660393409
19127,0.152320518217542
19129,-0.0965463397888216
19131,0.165934250134384
19133,-0.0111689276663543
19135,-0.105148347627663
19137,-0.103236423169428
19139,0.0995908410485509
19141,-0.210934375844795
19143,-0.25673533652308
19145,-0.157529792711005
19147,-0.00906318063730516
19149,-0.144753852469041
19151,-0.175906346103301
19153,0.0780212679895639
19155,0.0196489409780177
19157,0.128046286167519
19159,0.00849585614074622
19161,-0.136652837462114
19163,-0.0625884221325432
19165,-0.0335152010438902
19167,-0.25274966146699
19169,-0.0551386535224551
19171,0.058742946077994
19173,-0.0602030430438227
19175,-0.000135697920978839
19177,-0.0547176215040303
19179,0.0508734053808007
19181,0.0975006617297336
19183,0.0806640701663197
19185,-0.0723594002459274
19187,0.0171103220334107
19189,-0.0423920104130975
19191,0.105218172036523
19193,-0.0296101503397019
19195,0.0897704393969789
19197,-0.030758418381962
20001,0.0653993618999519
20003,0.128853295812684
20005,0.0723013125636264
20007,-0.0437456514474046
20009,-0.0374896658206896
20011,0.00981213880124576
20013,-0.106887891053968
20015,0.0340955111900085
20017,0.074724987554298
20019,-0.121833973641992
20021,0.061854706705779
20023,-0.0650953435548802
20025,-0.0533529537020632
20027,0.031343813277539
20029,-0.00427565373725736
20031,-0.0149718648162156
20033,0.0312648076173233
20035,0.13651310367289
20037,0.14485747469041
20039,-0.283577942843387
20041,0.0130681189181632
20043,-0.021335841936252
20045,0.205367517824925
20047,-0.0162633455239928
20049,-0.136279200058979
20051,-0.181782283296001
20053,-0.0491839235215784
20055,-0.0289174109890208
20057,-0.098312172399947
20059,0.0855220702546459
20061,0.062912339615811
20063,0.0374623323033186
20065,-0.0893142582132399
20067,-0.109655766945273
20069,0.0281621679193774
20071,-0.115694863353535
20073,-0.0255163170054561
20075,-0.0744492268959296
20077,-0.0231827142409802
20079,0.243024069287605
20081,0.0821382485078874
20083,0.00716725638380411
20085,0.101385381121639
20087,0.227144838872629
20089,0.00439106408291157
20091,0.0150814489315675
20093,-0.0166152541957197
20095,0.0363380101524415
20097,-0.166808667335132
20099,0.0853402731289464
20101,-0.0207413962465214
20103,0.0414896434322035
20105,0.0436151425188365
20107,0.0233362721557228
20109,-0.0264952382521411
20111,0.117432166962481
20113,-0.0128800158091357
20115,0.114488870847087
20117,0.17183725269103
20119,-0.011954052079132
20121,0.0911017276426046
20123,-0.0423659671662413
20125,-0.0796590953939656
20127,0.142377505560098
20129,-0.0665874222676415
20131,-0.0707517694212721
20133,0.109991025998746
20135,-0.13804008926633
20137,0.0763245103446869
20139,0.101893186101257
20141,-0.0530416788977012
20143,-0.0405139740568242
20145,-0.032930356967326
20147,-0.0568455969379639
20149,-0.0460133763752387
20151,0.0161707299071191
20153,-0.0536358554925594
20155,0.156840101648052
20157,-0.132589139480581
20159,-0.103194968791317
20161,-0.0375803210411117
20163,-0.189486950145074
20165,-0.134411505412291
20167,-0.181731470827694
20169,-0.00198655654585461
20171,-0.150349933483452
20173,0.0484862620066804
20175,-0.108037658826243
20177,0.16726367040774
20179,0.00223204674050137
20181,-0.113554906856279
20183,0.102283260640312
20185,0.00115240444933673
20187,-0.000994136432642012
20189,0.0372677870904785
20191,0.0547768578960464
20193,-0.174118679461008
20195,-0.0490373803229849
20197,0.0763988965974506
20199,-0.0275752756742748
20201,0.0688452689604436
20203,0.0544672774943024
20205,-0.0402083400533787
20207,-0.0398888130014859
20209,0.276146588330032
21001,-0.141366456332999
21003,-0.0835856360030967
21005,-0.0295961343029941
21007,0.0302466512680125
21009,-0.0141971962086868
21011,0.249235202771685
21013,-0.065211236311569
21015,-0.108350575125729
21017,0.101593950387306
21019,0.102582285771655
21021,0.0357767720206432
21023,-0.00327763872089037
21025,0.0900895171749018
21027,0.104525816619617
21029,0.0212170609304785
21031,0.0804274484182044
21033,-0.073629709305141
21035,-0.0254286348079221
21037,-0.090790806718805
21039,-0.0784748651660784
21041,0.104751216844127
21043,0.0208905401986876
21045,-0.107141868854114
21047,0.0496956727090871
21049,0.0204176744771037
21051,-0.136908803856859
21053,-0.0418453309776458
21055,0.0253846742709438
21057,-0.123218985397006
21059,0.026132224021005
21061,-0.0310848778029025
21063,0.0811802788741531
21065,-0.0109416501543036
21067,-0.0211373522699965
21069,0.0542051078450836
21071,0.0444822057897262
21073,0.12465715681924
21075,-0.0133970959402471
21077,0.0131753308807909
21079,-0.0164197450465667
21081,0.00266862721714578
21083,-0.0292951118429667
21085,0.0520747817459368
21087,-0.0291193705607464
21089,0.0736228821659907
21091,0.262115563498402
21093,-0.0197614116229914
21095,-0.128330609624983
21097,0.0445736507777397
21099,0.108814328877238
21101,0.106656157906265
21103,0.0553464993354049
21105,-0.0457614834779616
21107,-0.0664674900928215
21109,-0.209654577082206
21111,0.0579089683363981
21113,-0.0969984115904222
21115,-0.10660555907774
21117,-0.141371924835073
21119,0.0297998060543608
21121,-0.100618869467068
21123,0.0522178084360143
21125,-0.111096804859203
21127,-0.0437421325202164
21129,-0.105524630998501
21131,-0.169674878481485
21133,-0.0894235851316469
21135,-0.0894946918377449
21137,-0.00545307390168237
21139,0.0403686353186986
21141,0.0409645549914979
21143,0.01251712486687
21145,-0.0780069230645969
21147,-0.148494072584644
21149,0.134666843264691
21151,-0.0941594515988995
21153,0.098264233719643
21155,0.144951279368271
21157,-0.0076861797475416
